catalog_id,jurisdiction_id,dataset_group,source_class,bronze_table,canonical_column,source_column,transform_rule,silver_phase,notes
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,lat,LATITUDE,REAL; invalid -> null,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,lng,LONGITUDE,REAL; invalid -> null,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,offence_raw,DESCRIPTION,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,offence_secondary,,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,division,CITY,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,municipality,CITY,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,neighbourhood_primary,LOCATION,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,neighbourhood_secondary,,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,location_type,,,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0105,halton-hrps,halton_crime_map_incidents,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents__halton_hrps_crime_map_incidents_2026_07_,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,source_record_id,GlobalID,csv_primary; geojson_qa_only,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,occurrence_group_key,CASE_NO,preserve source duplicates,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,event_unique_id,,store only; never dedupe in silver,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,occ_date,OCC_DATE,parse to ISO date,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,report_date,,parse when present,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,lat,LATITUDE,REAL; invalid -> null,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,lng,LONGITUDE,REAL; invalid -> null,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,offence_raw,DESCRIPTION,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,offence_secondary,,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,division,,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,municipality,CITY,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,neighbourhood_primary,LOCATION,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,neighbourhood_secondary,,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,location_type,,,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,mappable,derived,1 when lat/lng valid and non-zero,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0106,halton-hrps,halton_crime_map_incidents_geojson,public_incident_records_crime_map,bronze__halton_hrps__halton_crime_map_incidents_geojson__halton_hrps_crime_map_incidents_2026_07_,source_fields_json,all_bronze_columns,json_object of non-provenance columns,deferred,QA/geometry validation only; ingest CSV sibling for silver_incidents
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,source_record_id,source_pin_key,hps_only_cleaned_for_public; geocode_or_null_coords,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,occurrence_group_key,,preserve source duplicates,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,event_unique_id,,store only; never dedupe in silver,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,occ_date,DateOfOccurrence,parse to ISO date,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,report_date,,parse when present,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,lat,Longitude,REAL; invalid -> null,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,lng,Latitude,REAL; invalid -> null,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,offence_raw,Crime,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,offence_secondary,UCRGroup,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,division,AddressOfCrime,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,municipality,Agency,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,neighbourhood_primary,AddressOfCrime,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,neighbourhood_secondary,AgencyID,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,location_type,,,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,mappable,derived,1 when lat/lng valid and non-zero,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0107,hamilton-hps,hamilton_communitycrimemap_raw,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_raw__hamilton_communitycrimemap_2000_to_2026_,source_fields_json,all_bronze_columns,json_object of non-provenance columns,deferred,Review-only raw freeze; public silver uses HPS-only cleaned sibling
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,source_record_id,source_pin_key,hps_only_cleaned_for_public; geocode_or_null_coords,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,occurrence_group_key,,preserve source duplicates,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,event_unique_id,,store only; never dedupe in silver,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,occ_date,DateOfOccurrence,parse to ISO date,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,report_date,,parse when present,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,lat,Longitude,REAL; invalid -> null,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,lng,Latitude,REAL; invalid -> null,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,offence_raw,Crime,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,offence_secondary,UCRGroup,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,division,AddressOfCrime,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,municipality,Agency,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,neighbourhood_primary,AddressOfCrime,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,neighbourhood_secondary,,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,location_type,,,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,mappable,derived,1 when lat/lng valid and non-zero,phase1,
cat-0108,hamilton-hps,hamilton_communitycrimemap_hps_only,public_incident_records_crime_map,bronze__hamilton_hps__hamilton_communitycrimemap_hps_only__hamilton_communitycrimemap_hps_only_2021,source_fields_json,all_bronze_columns,json_object of non-provenance columns,phase1,
