catalog_id,jurisdiction_id,source_name,source_type,source_class,official_url,endpoint_url,local_root_path,source_file,load_file_path,main_csv_path,main_geojson_path,metadata_path,audit_paths,dataset_group,crime_category_raw,row_count,date_min,date_max,date_field_used,coordinate_fields,mappable_count,mappable_percent,primary_source_key,occurrence_grouping_key,geography_fields,offence_category_fields,known_categories_json,missing_categories,privacy_level,scope_type,ingestion_status,public_display_status,ingestion_readiness_status,notes,risks
cat-0030,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Gross_Operating_Budget_(ASR_PB_TBL_005)_-1923772532052292360.csv,data/raw/tps/_downloads/2026-06-30/Gross_Operating_Budget_(ASR_PB_TBL_005)_-1923772532052292360.csv,data/raw/tps/_downloads/2026-06-30/Gross_Operating_Budget_(ASR_PB_TBL_005)_-1923772532052292360.csv,,,,tps_aggregate,asr-gross-operating-budget,140,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-gross-operating-budget,
cat-0031,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,HATE_CRIME_OPEN_DATA_-1768225117781365955.csv,data/raw/tps/_downloads/2026-06-30/HATE_CRIME_OPEN_DATA_-1768225117781365955.csv,data/raw/tps/_downloads/2026-06-30/HATE_CRIME_OPEN_DATA_-1768225117781365955.csv,,,,tps_sensitive_incident,hate-crime-open-data,2041,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=deferred; dataset_slug=hate-crime-open-data,Sensitive incident records; public display review required.
cat-0032,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422 (1).csv,data/raw/tps/_downloads/2026-06-30/Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422 (1).csv,data/raw/tps/_downloads/2026-06-30/Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422 (1).csv,,,,tps_sensitive_incident,homicides-open-data,1531,2004-01-03,2026-03-24,OCC_DATE,"LONG_WGS84,LAT_WGS84",1531,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=duplicate_review; dataset_slug=homicides-open-data,Duplicate bulk-download copy; review before treating as canonical.
cat-0033,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422.csv,data/raw/tps/_downloads/2026-06-30/Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422.csv,data/raw/tps/_downloads/2026-06-30/Homicides_Open_Data_ASR_RC_TBL_002_8369086210015881422.csv,,,,tps_sensitive_incident,homicides-open-data,1531,2004-01-03,2026-03-24,OCC_DATE,"LONG_WGS84,LAT_WGS84",1531,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=deferred; dataset_slug=homicides-open-data,Sensitive incident records; public display review required.
cat-0034,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Intimate_Partner_and_Family_Violence_open_data_-3830886989670353627.csv,data/raw/tps/_downloads/2026-06-30/Intimate_Partner_and_Family_Violence_open_data_-3830886989670353627.csv,data/raw/tps/_downloads/2026-06-30/Intimate_Partner_and_Family_Violence_open_data_-3830886989670353627.csv,,,,tps_sensitive_incident,intimate-partner-and-family-violence-open-data,190723,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=deferred; dataset_slug=intimate-partner-and-family-violence-open-data,Sensitive incident records; public display review required.
cat-0035,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Investigated_Alleged_Misconduct_(ASR_PCF_TBL_002)_-2085696945410791167.csv,data/raw/tps/_downloads/2026-06-30/Investigated_Alleged_Misconduct_(ASR_PCF_TBL_002)_-2085696945410791167.csv,data/raw/tps/_downloads/2026-06-30/Investigated_Alleged_Misconduct_(ASR_PCF_TBL_002)_-2085696945410791167.csv,,,,tps_aggregate,asr-investigated-alleged-misconduct,170,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-investigated-alleged-misconduct,
cat-0036,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,MOTORCYCLIST_KSI_5609304537475892552.csv,data/raw/tps/_downloads/2026-06-30/MOTORCYCLIST_KSI_5609304537475892552.csv,data/raw/tps/_downloads/2026-06-30/MOTORCYCLIST_KSI_5609304537475892552.csv,,,,tps_traffic_ksi,motorcyclist-ksi,1684,2006-03-11,2023-11-13,DATE,"LONG_WGS84,LAT_WGS84",1684,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=motorcyclist-ksi,
cat-0037,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Major_Crime_Indicators_Open_Data.csv,data/raw/tps/_downloads/2026-06-30/Major_Crime_Indicators_Open_Data.csv,data/raw/tps/_downloads/2026-06-30/Major_Crime_Indicators_Open_Data.csv,,,,tps_major_crime_combined,major-crime-indicators-open-data,474819,1964-08-31,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",467867,98.5,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE","[{""name"":""Assault"",""count"":174832},{""name"":""Theft Of Motor Vehicle"",""count"":78714},{""name"":""B&E"",""count"":70875},{""name"":""Assault With Weapon"",""count"":43667},{""name"":""Assault Bodily Harm"",""count"":10904},{""name"":""B&E W'Intent"",""count"":10796},{""name"":""Robbery - Mugging"",""count"":9848},{""name"":""Theft Over"",""count"":9574},{""name"":""Assault Peace Officer"",""count"":8322},{""name"":""Robbery With Weapon"",""count"":7906},{""name"":""Robbery - Other"",""count"":6816},{""name"":""Robbery - Business"",""count"":6084},{""name"":""Theft From Motor Vehicle Over"",""count"":3961},{""name"":""Assault - Resist/ Prevent Seiz"",""count"":3866},{""name"":""Aggravated Assault"",""count"":3320},{""name"":""Robbery - Swarming"",""count"":2872},{""name"":""Unlawfully In Dwelling-House"",""count"":2848},{""name"":""Discharge Firearm With Intent"",""count"":2816},{""name"":""Discharge Firearm - Recklessly"",""count"":1990},{""name"":""Robbery - Vehicle Jacking"",""count"":1798},{""name"":""Robbery - Home Invasion"",""count"":1765},{""name"":""Theft From Mail / Bag / Key"",""count"":1725},{""name"":""Pointing A Firearm"",""count"":1704},{""name"":""Robbery - Purse Snatch"",""count"":1265},{""name"":""Robbery - Financial Institute"",""count"":1090}]",,exact_unknown,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=public_incident_records; publish_status=deferred; dataset_slug=major-crime-indicators-open-data,
cat-0038,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Mental_Health_Act_Apprehensions_Open_Data_6462585705434383286.csv,data/raw/tps/_downloads/2026-06-30/Mental_Health_Act_Apprehensions_Open_Data_6462585705434383286.csv,data/raw/tps/_downloads/2026-06-30/Mental_Health_Act_Apprehensions_Open_Data_6462585705434383286.csv,,,,tps_sensitive_incident,mental-health-act-apprehensions-open-data,134457,2002-05-20,2026-03-30,OCC_DATE,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=sensitive_incident_records; publish_status=deferred; dataset_slug=mental-health-act-apprehensions-open-data,Sensitive incident records; public display review required.
cat-0039,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Miscellaneous_Calls_for_Service_(ASR_CS_TBL_002)_-4714122475863368795.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Calls_for_Service_(ASR_CS_TBL_002)_-4714122475863368795.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Calls_for_Service_(ASR_CS_TBL_002)_-4714122475863368795.csv,,,,tps_aggregate,asr-miscellaneous-calls-for-service,296,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-miscellaneous-calls-for-service,
cat-0040,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Miscellaneous_Data_(ASR_MISC_TBL_001)_2360693627772460444.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Data_(ASR_MISC_TBL_001)_2360693627772460444.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Data_(ASR_MISC_TBL_001)_2360693627772460444.csv,,,,tps_aggregate,asr-miscellaneous-data,270,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-miscellaneous-data,
cat-0041,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Miscellaneous_Firearms_(ASR_F_TBL_003)_5714712306071097312.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Firearms_(ASR_F_TBL_003)_5714712306071097312.csv,data/raw/tps/_downloads/2026-06-30/Miscellaneous_Firearms_(ASR_F_TBL_003)_5714712306071097312.csv,,,,tps_aggregate,asr-miscellaneous-firearms,594,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-miscellaneous-firearms,
cat-0042,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Neighbourhood_Crime_Rates_Open_Data_5187007239983414201.csv,data/raw/tps/_downloads/2026-06-30/Neighbourhood_Crime_Rates_Open_Data_5187007239983414201.csv,data/raw/tps/_downloads/2026-06-30/Neighbourhood_Crime_Rates_Open_Data_5187007239983414201.csv,,,,tps_aggregate,neighbourhood-crime-rates-open-data,158,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=neighbourhood-crime-rates-open-data,
cat-0043,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,PASSENGER_KSI_3578422465060491855.csv,data/raw/tps/_downloads/2026-06-30/PASSENGER_KSI_3578422465060491855.csv,data/raw/tps/_downloads/2026-06-30/PASSENGER_KSI_3578422465060491855.csv,,,,tps_traffic_ksi,passenger-ksi,7183,2006-01-01,2023-12-24,DATE,"LONG_WGS84,LAT_WGS84",7183,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=passenger-ksi,
cat-0044,tps,TPS Open Data Bulk Download,csv,public_collision_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,PEDESTRIAN_KSI_3654470648591023106.csv,data/raw/tps/_downloads/2026-06-30/PEDESTRIAN_KSI_3654470648591023106.csv,data/raw/tps/_downloads/2026-06-30/PEDESTRIAN_KSI_3654470648591023106.csv,,,,tps_traffic_ksi,pedestrian-ksi,7688,2006-01-02,2023-12-29,DATE,"LONG_WGS84,LAT_WGS84",7688,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,ready_for_bronze_load,deferred_review,catalog_verified,typed_layer=traffic_ksi_records; publish_status=deferred; dataset_slug=pedestrian-ksi,
cat-0045,tps,TPS Open Data Bulk Download,csv,reference_geography,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Patrol_Zone_-3288783031102167883.csv,data/raw/tps/_downloads/2026-06-30/Patrol_Zone_-3288783031102167883.csv,data/raw/tps/_downloads/2026-06-30/Patrol_Zone_-3288783031102167883.csv,,,,tps_reference_geography,patrol-zone,76,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,reference_geography_only,not_for_public_incident_map,catalog_verified,typed_layer=reference_geography_datasets; publish_status=reference_only; dataset_slug=patrol-zone,
cat-0046,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Personnel_by_Command_(ASR_PB_TBL_004)_8734482224623258744.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Command_(ASR_PB_TBL_004)_8734482224623258744.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Command_(ASR_PB_TBL_004)_8734482224623258744.csv,,,,tps_aggregate,asr-personnel-by-command,70,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-personnel-by-command,
cat-0047,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Personnel_by_Rank_(ASR_PB_TBL_002)_4327912300163850055.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Rank_(ASR_PB_TBL_002)_4327912300163850055.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Rank_(ASR_PB_TBL_002)_4327912300163850055.csv,,,,tps_aggregate,asr-personnel-by-rank,250,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-personnel-by-rank,
cat-0048,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Personnel_by_Rank_by_Division_(ASR_PB_TBL_003)_5370263291996234710.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Rank_by_Division_(ASR_PB_TBL_003)_5370263291996234710.csv,data/raw/tps/_downloads/2026-06-30/Personnel_by_Rank_by_Division_(ASR_PB_TBL_003)_5370263291996234710.csv,,,,tps_aggregate,asr-personnel-by-rank-by-division,1582,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=asr-personnel-by-rank-by-division,
cat-0049,tps,TPS Open Data Bulk Download,csv,public_incident_records,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Persons_in_Crisis_Calls_for_Service_Attended_Open_Data_-3877229567131500534.csv,data/raw/tps/_downloads/2026-06-30/Persons_in_Crisis_Calls_for_Service_Attended_Open_Data_-3877229567131500534.csv,data/raw/tps/_downloads/2026-06-30/Persons_in_Crisis_Calls_for_Service_Attended_Open_Data_-3877229567131500534.csv,,,,tps_calls_for_service,persons-in-crisis-calls-for-service-attended-open-data,357697,2014-01-01,2026-03-30,EVENT_DATE,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,raw_available_review_required,deferred_review,catalog_verified,typed_layer=calls_for_service_crisis_records; publish_status=deferred; dataset_slug=persons-in-crisis-calls-for-service-attended-open-data,
cat-0050,tps,TPS Open Data Bulk Download,csv,reference_geography,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,Police_Facilities_6911054687584621728.csv,data/raw/tps/_downloads/2026-06-30/Police_Facilities_6911054687584621728.csv,data/raw/tps/_downloads/2026-06-30/Police_Facilities_6911054687584621728.csv,,,,tps_reference_geography,police-facilities,26,,,,"LONG_WGS84,LAT_WGS84",26,100.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,public_exact_or_offset,extract_only,reference_geography_only,not_for_public_incident_map,catalog_verified,typed_layer=reference_geography_datasets; publish_status=reference_only; dataset_slug=police-facilities,
cat-0051,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_ARR_TBL_001_4032986751229720343.csv,data/raw/tps/_downloads/2026-06-30/RBDC_ARR_TBL_001_4032986751229720343.csv,data/raw/tps/_downloads/2026-06-30/RBDC_ARR_TBL_001_4032986751229720343.csv,,,,tps_aggregate,rbdc-arr-tbl-001,65276,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-arr-tbl-001,
cat-0052,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_001_8718036773732049598.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_001_8718036773732049598.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_001_8718036773732049598.csv,,,,tps_aggregate,rbdc-uof-tbl-001,48,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-001,
cat-0053,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_002_2114656744363348377.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_002_2114656744363348377.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_002_2114656744363348377.csv,,,,tps_aggregate,rbdc-uof-tbl-002,80,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-002,
cat-0054,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_003_7983536065313291159.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_003_7983536065313291159.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_003_7983536065313291159.csv,,,,tps_aggregate,rbdc-uof-tbl-003,272,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-003,
cat-0055,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_004_-3558409208154542082.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_004_-3558409208154542082.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_004_-3558409208154542082.csv,,,,tps_aggregate,rbdc-uof-tbl-004,176,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-004,
cat-0056,tps,TPS Open Data Bulk Download,csv,downloaded_report_archive,https://data.torontopolice.on.ca/,,data/raw/tps/_downloads/2026-06-30,RBDC_UOF_TBL_005_1242716001725294161.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_005_1242716001725294161.csv,data/raw/tps/_downloads/2026-06-30/RBDC_UOF_TBL_005_1242716001725294161.csv,,,,tps_aggregate,rbdc-uof-tbl-005,208,,,,"LONG_WGS84,LAT_WGS84",0,0.0,EVENT_UNIQUE_ID|OBJECTID,EVENT_UNIQUE_ID,"DIVISION,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140","OFFENCE,CSI_CATEGORY,UCR_CODE",[],,exact_unknown,extract_only,ready_for_bronze_load,not_for_public_incident_map,catalog_verified,typed_layer=aggregate_metric_tables; publish_status=deferred; dataset_slug=rbdc-uof-tbl-005,
